tweet_id,create_time,screen_name,username,text,matched,positive 
978866447932973058,Wed Mar 28 05:28:42 +0000 2018,bella_ragazza01,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978866400407285761,Wed Mar 28 05:28:30 +0000 2018,KevinBank9,"[u'@thesheetztweetz', u'@relativityspace', u'@bassnectar']","RT @thesheetztweetz Fun fact @relativityspace CEO Tim Ellis shared

The song is by @bassnectar and when he saw this video he told Relat",True
978866396569403399,Wed Mar 28 05:28:30 +0000 2018,tgifelixs,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978866359617585152,Wed Mar 28 05:28:21 +0000 2018,LynnroseDesign,[u'@fringeflowers'],RT @fringeflowers What a Beautiful Way to Express Your Spirituality with this #SterlingSilver Fancy Vented Band with #Sanskrit The Langua,True
978866330488143873,Wed Mar 28 05:28:14 +0000 2018,_ellegabrielle,"[u'@RachelWenitsky', u'@Reductress']",RT @RachelWenitsky Hello At the @Reductress office we are having a very important debate and we need your help Which band was more inte,True
978866228021354497,Wed Mar 28 05:27:49 +0000 2018,yyvangelg,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978866166314790913,Wed Mar 28 05:27:35 +0000 2018,duketorwho,[u'@foxandfriends'],RT @foxandfriends Eagles of Death Metal singer calls March for Our Lives organizers 'disgusting vile abusers of the dead' ,True
978866162221150213,Wed Mar 28 05:27:34 +0000 2018,MostlyJungkook,[u'@bangtanism89'],"RT @bangtanism89 Yoongi *got caught up in a dating rumor*

ARMYs When is the next album? OMG this is so funny Yoongi is the first to hav",True
978866152410697728,Wed Mar 28 05:27:31 +0000 2018,purewing16,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978866072681177088,Wed Mar 28 05:27:12 +0000 2018,jisungsmullet,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978866048664526853,Wed Mar 28 05:27:07 +0000 2018,Aisu_Tamashii,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978865951545360386,Wed Mar 28 05:26:43 +0000 2018,kaden_hxsk,[u'@Surviving_Court'],RT @Surviving_Court So proud to have been a part of Stockata in my time at Stockton In the face of bigotry they offer their campus commu,True
978865898214830083,Wed Mar 28 05:26:31 +0000 2018,hyunjinjjayo,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978865805663358977,Wed Mar 28 05:26:09 +0000 2018,jaxlynlives,[u'@KateRussellFTW'],"RT @KateRussellFTW Fans *tagging each other and guessing which band member tweeted something funny from the band account*
Me knowing it",True
978865684024299521,Wed Mar 28 05:25:40 +0000 2018,3termcontingncy,[u'@SchomburgCenter'],RT @SchomburgCenter Birthday of Jazz singer Sarah Vaughan 1924 #todayinblackhistory  ,True
978865564029456384,Wed Mar 28 05:25:11 +0000 2018,ARavenclaw28,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978865519699939328,Wed Mar 28 05:25:00 +0000 2018,biancaamarinn,[u'@jasminealleva'],@jasminealleva toOK ME INTO THE CITY TO SEE A MARCHING BAND,True
978865350933704704,Wed Mar 28 05:24:20 +0000 2018,wa1gov,[],"US #HamRadio Band CondX
160m Wide Open
80m Reliable
 ",True
978865291240312833,Wed Mar 28 05:24:06 +0000 2018,johndavidblack7,[u'@YouTube'],"John David Black Guitarist and the Karma Chameleon Band  ""Breezin' ""   via @YouTube",True
978873450893840384,Wed Mar 28 05:56:31 +0000 2018,Channia211,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978873388918861824,Wed Mar 28 05:56:17 +0000 2018,YouyouDakota,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978873315052982272,Wed Mar 28 05:55:59 +0000 2018,Nnuttoaunao,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978873186224885760,Wed Mar 28 05:55:28 +0000 2018,charlesborner,"[u'@ManInTheHoody', u'@NRA', u'@DLoesch']","@ManInTheHoody @NRA @DLoesch You just can't do meme AT ALL
The meme has to be topical and MAKE SENSE
Dana is DEFE ",True
978873077739245569,Wed Mar 28 05:55:02 +0000 2018,CaliGSeason,[],"XO said just incase y2019all think he bullshitting 

201cFor Band Members only201d
 Future Boy Bands U$A ",True
978873021413974018,Wed Mar 28 05:54:49 +0000 2018,Tiiidte,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978872994872295424,Wed Mar 28 05:54:43 +0000 2018,STR4YKlDS,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978872944461041665,Wed Mar 28 05:54:31 +0000 2018,ZacharyCosta9,"[u'@ZacharyCosta9', u'@AlysonStoner', u'@L2MOfficial', u'@itsjennar']",RT @ZacharyCosta9 @AlysonStoner Do We Have A New #PowerCoupleInHollywood Or In Texas? Actress/Singer/Dancer From @L2MOfficial @itsjennar,True
978872434408509440,Wed Mar 28 05:52:29 +0000 2018,UMGSA,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978872294704668673,Wed Mar 28 05:51:56 +0000 2018,nazliozdn,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978872293962153984,Wed Mar 28 05:51:56 +0000 2018,AngiexZabdiel,"[u'@SonySquareNYC', u'@CNCOmusic']",RT @SonySquareNYC Purchase the new #CNCOAlbum from @CNCOmusic at #SonySquareNYC on Friday April 6  meet the band in person More informa,True
978872220884918273,Wed Mar 28 05:51:38 +0000 2018,lisenhmt,"[u'@voguemagazine', u'@BTS_twt']",RT @voguemagazine Watch what happened when @BTS_twt the global Kpop phenomenon boarded a party bus with Vogue and took LA by storm h,True
978871995990495233,Wed Mar 28 05:50:45 +0000 2018,MirtilaLivres,[u'@JPellegrini1983'],RT @JPellegrini1983 An extremely underrated guitar riff Guess that happens when you2019re a band that pumps out endless amazing guitar riffs,True
978871428387831808,Wed Mar 28 05:48:29 +0000 2018,beautyV1306,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978871356350763010,Wed Mar 28 05:48:12 +0000 2018,MetalTeravolt,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978871269352501248,Wed Mar 28 05:47:51 +0000 2018,TheClaireHaupt,[u'@jenninaesposito'],RT @jenninaesposito The Xfinity theater needs to calm down with announcing a new concert every day my bank account already hates me as it,True
978871144978796544,Wed Mar 28 05:47:22 +0000 2018,chinesenct,[u'@futuregenband'],RT @futuregenband We have a massive list of fake indie band names Retweet this and we will give you your own special Indie band name ok r,True
978870935515222016,Wed Mar 28 05:46:32 +0000 2018,JordanXJenkins,[u'@JerClark203'],RT @JerClark203 Hey guys Zero Hour is my favorite band Just wanted to say that If you haven2019t listened to them 1 Your dumb 2 Sorry fo,True
978870885158400001,Wed Mar 28 05:46:20 +0000 2018,Thomiiaouss,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978870863746490372,Wed Mar 28 05:46:15 +0000 2018,ZacharyCosta9,"[u'@AlysonStoner', u'@L2MOfficial']",@AlysonStoner Do We Have A New #PowerCoupleInHollywood Or In Texas? Actress/Singer/Dancer From @L2MOfficial ,True
978870832947752960,Wed Mar 28 05:46:07 +0000 2018,Miera_Hood,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978870832331218946,Wed Mar 28 05:46:07 +0000 2018,Rhiiahh,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978870774772781056,Wed Mar 28 05:45:53 +0000 2018,kaitlinegriffin,[u'@futuregenband'],RT @futuregenband We have a massive list of fake indie band names Retweet this and we will give you your own special Indie band name ok r,True
978870771027251200,Wed Mar 28 05:45:53 +0000 2018,svngjenger,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978870662164107264,Wed Mar 28 05:45:27 +0000 2018,felixlytherin,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978870642287226880,Wed Mar 28 05:45:22 +0000 2018,HMHeinies,"[u'@Revolvermag', u'@MfnH']",RT @Revolvermag Machine Head's @MfnH 'The Blackening' was released 11 years ago today Find out what lead to one of the band's best reco,True
978870496380047366,Wed Mar 28 05:44:47 +0000 2018,GottaGetDat_,"[u'@lelulovexo', u'@CalienteClub']",RT @lelulovexo The pool is beautiful and the band is playing It2019s a perfect day for @CalienteClub so come get some sun with me d83dde01 #itsacal,True
978870369393233920,Wed Mar 28 05:44:17 +0000 2018,calumsbadreams,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978870369300992004,Wed Mar 28 05:44:17 +0000 2018,inthelandofla,[u'@Steph_mae_73'],RT @Steph_mae_73 Street Musician in Montreal ,True
978870268364980224,Wed Mar 28 05:43:53 +0000 2018,narumiakira,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978870003737952257,Wed Mar 28 05:42:50 +0000 2018,Dr_C_A_L_M_,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978869995294875649,Wed Mar 28 05:42:48 +0000 2018,Demionalongroad,[u'@slaymedems'],RT @slaymedems Fans outside of the venue after the concert singing and dancing to Sorry Not Sorry d83dde2dd83ddc9e ,True
978869988667863041,Wed Mar 28 05:42:46 +0000 2018,JohaOta,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978869913443061760,Wed Mar 28 05:42:28 +0000 2018,FastidioAndante,[u'@slaymedems'],RT @slaymedems Fans outside of the venue after the concert singing and dancing to Sorry Not Sorry d83dde2dd83ddc9e ,True
978869845193379843,Wed Mar 28 05:42:12 +0000 2018,thomasrcrowley,"[u'@RaimondsTiguls', u'@carnegiehall']",When the composer @RaimondsTiguls just happens 2 be in town and pops in 2 @carnegiehall 2 perform the accompanime ,True
978869759038164994,Wed Mar 28 05:41:51 +0000 2018,selenamariehugs,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978869751593267202,Wed Mar 28 05:41:49 +0000 2018,wzqrfm,[],Big Band Remote Broadcasts Piano Sonata No 21 in BFlat Major D 960 II Andante sostenuto 4U1k by Peter R00f6sel ,True
978869731385016320,Wed Mar 28 05:41:45 +0000 2018,groovin_magic55,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978869722967048197,Wed Mar 28 05:41:43 +0000 2018,whanzazz,[u'@kdriscoll146'],RT @kdriscoll146 Doug Judy is coming to the same venue the day after #CrazyExGirlfriendLive why didn't anyone tell me he had a band d83dde02#B99,True
978869665484165121,Wed Mar 28 05:41:29 +0000 2018,MaxiFranz48,[u'@Criterion'],RT @Criterion On his birthday Oscar Isaac in his revelatory performance as Llewyn Davis a singer barely eking out a living on the periph,True
978869661755412481,Wed Mar 28 05:41:28 +0000 2018,femme_warrior,[],Miami Police Union Plans to Protest Upcoming Beyonc00c300a9 Concert | SPIN ,True
978869634282737664,Wed Mar 28 05:41:21 +0000 2018,fahchxn_,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978869418599108608,Wed Mar 28 05:40:30 +0000 2018,AlexKatycat21,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978869405668036608,Wed Mar 28 05:40:27 +0000 2018,hilwanisari,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978877566605058055,Wed Mar 28 06:12:53 +0000 2018,nadirafadhi,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978877140123910144,Wed Mar 28 06:11:11 +0000 2018,CosmUnity,[u'@WomenatForbes'],RT @WomenatForbes Meet the woman striving for gender equality in the music composition industry d83cdfb6  ,True
978877118758125568,Wed Mar 28 06:11:06 +0000 2018,maya0105,"[u'@SonySquareNYC', u'@CNCOmusic']",RT @SonySquareNYC Purchase the new #CNCOAlbum from @CNCOmusic at #SonySquareNYC on Friday April 6  meet the band in person More informa,True
978877091809824769,Wed Mar 28 06:11:00 +0000 2018,Totallysamsays,[],Tina Turner interview the singer on Ike Buddhism and leaving America for Switzerland ,True
978876991008108545,Wed Mar 28 06:10:35 +0000 2018,MatthewStreacke,[u'@twinkpiece'],"RT @twinkpiece and this is NOT a ""kids these days"" tweet2014I think it's fascinating how cultural reference points shift and amazing that the",True
978876764696047618,Wed Mar 28 06:09:42 +0000 2018,ravichahar27,[u'@WomenatForbes'],RT @WomenatForbes Meet the woman striving for gender equality in the music composition industry d83cdfb6  ,True
978876483887337477,Wed Mar 28 06:08:35 +0000 2018,MusiciansforWH,"[u'@muz4now', u'@IthacaBluegrass', u'@MusiciansforWH']","RT @muz4now True @IthacaBluegrass  this was a great concert and benefit for @MusiciansforWH  
",True
978876270422511616,Wed Mar 28 06:07:44 +0000 2018,kelbel71585,[],It's Most Def Mimi's d83ddc83 B Day d83cdf88d83cdf89d83cdf8ad83cdf89d83cdf82d83cdf67d83cdf66d83cdf81d83cdf88 Today All Day Today Lol d83dde01d83dde02d83dde01 My Favorite Singer d83cdfa4d83cdfbad83cdfbbd83cdfb9d83cdfb6d83cdfb5d83cdfbcd83cdfa7d83cdfa4 Of All Time's B ,True
978876236255645696,Wed Mar 28 06:07:36 +0000 2018,BTS_Social,[u'@Crumbles4Kookie'],RT @Crumbles4Kookie It2019s #JungkookAppreciationDay and I have TOO MANY FEELS I2019m so incredibly proud of how well he2019s grown up and how int,True
978876119775678469,Wed Mar 28 06:07:08 +0000 2018,PirelaJoel,"[u'@EmilyCaitlynn_', u'@_BeautyFULL', u'@RxQueeny']",@EmilyCaitlynn_ @_BeautyFULL @RxQueeny Awe d83edd17 you2019re literally the first I2019ve person ever seen say such things263afe0f An ,True
978876092965621762,Wed Mar 28 06:07:01 +0000 2018,ARDIEFUQUA,[u'@kimnicky'],Me and the most talented and beautiful singer that I know KimberlyNicgole @kimnicky and the ,True
978875983922114560,Wed Mar 28 06:06:35 +0000 2018,WilburnIsabella,[u'@ladygagaIoo'],"RT @ladygagaIoo Lady Gaga photographed in early 2008 by street photographer Geordie Wood 

When he asked her name she said ""I am Lady Ga",True
978875920462307330,Wed Mar 28 06:06:20 +0000 2018,RunningNews365,[],#sport GPS Running Watch Multisports Fitness Tracker Walking Cycling Smartwatch Band  #GPS,True
978875822365921297,Wed Mar 28 06:05:57 +0000 2018,SuaraHutanHujan,"[u'@teal_magazine', u'@IronAndWine', u'@jahansaber']","RT @teal_magazine CONCERT GALLERY Iron  Wine at WUK in Vienna Austria

@IronAndWine d83ddcf8 @jahansaber 

 ",True
978875811762753536,Wed Mar 28 06:05:54 +0000 2018,xom_band,[u'@lexforchange'],RT @lexforchange I don2019t get the point being made here? You can have shot and owned a gun and still want gun control? It2019s not that hard o,True
978875703834955777,Wed Mar 28 06:05:29 +0000 2018,wkwkwkland9,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978875657299034112,Wed Mar 28 06:05:17 +0000 2018,Sour0130,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978875641905975297,Wed Mar 28 06:05:14 +0000 2018,muzikscribe,"[u'@The_News_DIVA', u'@People']",RT @The_News_DIVA KPop Singer Seo Minwoo Found Dead in His Home Aged 33  via @People ,True
978875624902275072,Wed Mar 28 06:05:10 +0000 2018,SuaraHutanHujan,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978875276544364545,Wed Mar 28 06:03:47 +0000 2018,gabriel_galea13,[u'@ladygagaIoo'],"RT @ladygagaIoo Lady Gaga photographed in early 2008 by street photographer Geordie Wood 

When he asked her name she said ""I am Lady Ga",True
978875264523436032,Wed Mar 28 06:03:44 +0000 2018,sykopathed,[u'@PalayeRoyale'],post concert depression is so real i saw @PalayeRoyale twice last week and i2019m missing them so much come back to NYC and NJ soon d83dde2dd83ddc9d,True
978875233871564801,Wed Mar 28 06:03:37 +0000 2018,soufrierehillsR,[],#Nowplaying on Soufriere Hills Radio #Soca #Calypso #Caribbean #worldmusic Showtime 1994 by The Jam Band #ListenNow ,True
978875124467331073,Wed Mar 28 06:03:10 +0000 2018,The_News_DIVA,[u'@People'],KPop Singer Seo Minwoo Found Dead in His Home Aged 33  via @People ,True
978875123485814786,Wed Mar 28 06:03:10 +0000 2018,igot_mark610,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978875102858285061,Wed Mar 28 06:03:05 +0000 2018,demislasthug,[u'@slaymedems'],RT @slaymedems Fans outside of the venue after the concert singing and dancing to Sorry Not Sorry d83dde2dd83ddc9e ,True
978875092984913922,Wed Mar 28 06:03:03 +0000 2018,SuaraHutanHujan,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978875077864361984,Wed Mar 28 06:02:59 +0000 2018,MattLavPoems,[],Legendary #postrock band that is often overlooked in an overlooked genre as well I'll even forget about them sometimes,True
978875003168018432,Wed Mar 28 06:02:42 +0000 2018,crombee,"[u'@SamanthaTheBomb', u'@MariahCarey']",RT @SamanthaTheBomb Happy Anniversary to the best singer on Earth @MariahCarey #MariahCarey #lambily #lambforlife #lambs d83edd8b ,True
978874830027182080,Wed Mar 28 06:02:00 +0000 2018,DRO_OUTLAW,[],The perfect vibe myself laying in the dark with my oil burning with my wine blasting my favorite band only thing I2019 ,True
978874783139065856,Wed Mar 28 06:01:49 +0000 2018,MattLavPoems,[],"

Band The Best Pessimist
Album I just Want to Be Your Everything 
Genre #postrock / #experimental",True
978874726905982976,Wed Mar 28 06:01:36 +0000 2018,cheriferpjm,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978874432142872576,Wed Mar 28 06:00:25 +0000 2018,Faithendures100,"[u'@LiveNation', u'@cjugonabo']",@LiveNation @cjugonabo 2018 Concert of the YEAR,True
978874392951304193,Wed Mar 28 06:00:16 +0000 2018,hammy_btsarmy,[u'@bangtanism89'],"RT @bangtanism89 Yoongi *got caught up in a dating rumor*

ARMYs When is the next album? OMG this is so funny Yoongi is the first to hav",True
978874287955369984,Wed Mar 28 05:59:51 +0000 2018,yukiyuki_c,[u'@1000hometown'],RT @1000hometown SENRI OE has a show on 03/29/2018 at 0800 PM @ Blues Alley in Washington DC  #concert,True
978874226521313285,Wed Mar 28 05:59:36 +0000 2018,defjaes,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978874224185094144,Wed Mar 28 05:59:36 +0000 2018,Legendaryladman,[],"Great stream tonight 

D2 update feels meh tbh PVP side got faster but is just another band aid on it PVE got so ",True
978874213795876864,Wed Mar 28 05:59:33 +0000 2018,boom_angsuta,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978873932131561472,Wed Mar 28 05:58:26 +0000 2018,DannyShookNews,[u'@muz4now'],RT @muz4now Marketing Your DIY Album Release  #band replay ,True
978873863915409409,Wed Mar 28 05:58:10 +0000 2018,Crystal_Sings_,[],I should just go to sleep but I2019m having one of those nights where I really want to listen to the RENT Original Bro ,True
978873829312335872,Wed Mar 28 05:58:02 +0000 2018,Drefanidiah,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978873610357149696,Wed Mar 28 05:57:09 +0000 2018,CaliGSeason,[],"Triple 7 Holy Land

201cFor Band Members Only201d

By XO the Jeweler 
Coming soon ",True
978873603331588096,Wed Mar 28 05:57:08 +0000 2018,YohDeals,[],VINTAGE OMEGA MENS BEADS RICE WATCH BAND PARTS2013 2 TONE2013 SEAMASTER  18mm at YohDeals  #omega,True
978881947865964544,Wed Mar 28 06:30:17 +0000 2018,3RACHAxx,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978881901057462272,Wed Mar 28 06:30:06 +0000 2018,pitchfork,[],Delving deeper into their lead singer2019s IranianAmerican roots the band melds Farsi lyrics with shades of the Beac ,True
978881876424355843,Wed Mar 28 06:30:00 +0000 2018,doge_king,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978881716466192384,Wed Mar 28 06:29:22 +0000 2018,ThePopup,[],0e230e2d0e140e39 DLC 0e400e1e0e250e07 Boy band Girl Group 0e430e19 Respect 0e440e140e490e400e250e22 0e430e2a0e480e400e040e1b0e4a0e2d0e1b0e190e330e230e480e2d0e070e210e320e020e190e320e140e190e350e490e410e250e490e27 0e160e160e16+,True
978881687907131393,Wed Mar 28 06:29:15 +0000 2018,MattLavPoems,[u'@Tom_OBedlam']," 

Song Mono no Aware 
Band Hammock
Poem If Tomorrow Starts Without Me voiceover by @Tom_OBedlam",True
978881622845067264,Wed Mar 28 06:29:00 +0000 2018,mj9394s,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978881544025755651,Wed Mar 28 06:28:41 +0000 2018,skirachas,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978881531564478464,Wed Mar 28 06:28:38 +0000 2018,Gabii_R15,"[u'@Vevo', u'@5SoS']","RT @Vevo The @5SoS world is turned upside down in ""Want You Back"" the first release in 2 years by the Aussie poppunk band ",True
978881526715822080,Wed Mar 28 06:28:37 +0000 2018,faineg,[],Activist Bimbos best band name? ,True
978881279763603456,Wed Mar 28 06:27:38 +0000 2018,Yog_shi,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978881258985066496,Wed Mar 28 06:27:33 +0000 2018,RadShiro,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978881089182879744,Wed Mar 28 06:26:53 +0000 2018,maellavillalba,[u'@Crumbles4Kookie'],RT @Crumbles4Kookie It2019s #JungkookAppreciationDay and I have TOO MANY FEELS I2019m so incredibly proud of how well he2019s grown up and how int,True
978881057184460800,Wed Mar 28 06:26:45 +0000 2018,DianaGK1987,"[u'@KingsHaremBand', u'@fscradio', u'@KingsHaremBand', u'@KingsHa']",RT @KingsHaremBand @fscradio Philidelphia PA d83cddfad83cddf8 #Rocks @KingsHaremBand Broadcasting #HARDROCK 24/7   #Indie #Interviews DJ #Shows @KingsHa,True
978881035747385346,Wed Mar 28 06:26:40 +0000 2018,PonySutra,[u'@VGArtAndTidbits'],RT @VGArtAndTidbits Splatoon  Squid Sisters Concert from Paris promotional artwork ,True
978881027631468544,Wed Mar 28 06:26:38 +0000 2018,iGetAtEmMag,[],Da Inphamus Amadeuz INPHstru has a show on 03/29/2018 at 1000 PM @ Ange in Queens NY  #concert,True
978880833888178177,Wed Mar 28 06:25:52 +0000 2018,veloevol,"[u'@FreeRangeKids', u'@BeastieBoy']","RT @FreeRangeKids  @BeastieBoy Mike D on '70s NYC childhood

""The families that did stay here instead of move to the suburbs had a commi",True
978880724743999488,Wed Mar 28 06:25:26 +0000 2018,OliBelokapova,[u'@Crumbles4Kookie'],RT @Crumbles4Kookie It2019s #JungkookAppreciationDay and I have TOO MANY FEELS I2019m so incredibly proud of how well he2019s grown up and how int,True
978880654313127936,Wed Mar 28 06:25:09 +0000 2018,christinaaac,"[u'@Jeff__Benjamin', u'@Stray_Kids', u'@Billboard']",RT @Jeff__Benjamin Congratulations to @Stray_Kids for making their debut on @Billboard's Social 50 chart this week at No 45 Very promisi,True
978880580166340610,Wed Mar 28 06:24:51 +0000 2018,andytoronto,[u'@schubertiadellc'],RT @schubertiadellc Happy birthday 1924 to the amazing jazz vocalist #SarahVaughan We're offering one of her own notebooks which she f,True
